2014-09-27 02:09,40.40,22.80
2014-09-27 02:10,40.40,22.80
2014-09-27 02:11,40.40,22.80
2014-09-27 02:12,40.30,22.80
2014-09-27 02:13,40.40,22.80
2014-09-27 02:14,40.40,22.80
2014-09-27 02:15,40.40,22.80
2014-09-27 02:16,40.40,22.80
2014-09-27 02:17,40.40,22.80
2014-09-27 02:18,40.30,22.80
2014-09-27 02:19,40.40,22.70
2014-09-27 02:20,40.40,22.80
2014-09-27 02:21,40.40,22.80
2014-09-27 02:22,40.40,22.80
2014-09-27 02:23,40.40,22.80
2014-09-27 02:24,40.40,22.80
2014-09-27 02:25,40.40,22.80
2014-09-27 02:26,40.30,22.80
2014-09-27 02:27,40.30,22.80
2014-09-27 02:28,40.30,22.80
2014-09-27 02:29,40.30,22.80
2014-09-27 02:30,40.40,22.80
2014-09-27 02:31,40.30,22.80
2014-09-27 02:32,40.30,22.80
2014-09-27 02:33,40.30,22.80
2014-09-27 02:34,40.30,22.80
2014-09-27 02:35,40.30,22.80
2014-09-27 02:36,40.30,22.80
2014-09-27 02:37,40.30,22.80
2014-09-27 02:38,40.20,22.80
2014-09-27 02:39,40.20,22.80
2014-09-27 02:40,40.20,22.80
2014-09-27 02:41,40.20,22.80
2014-09-27 02:42,40.20,22.80
2014-09-27 02:43,40.20,22.80
2014-09-27 02:44,40.20,22.80
2014-09-27 02:45,40.20,22.80
2014-09-27 02:46,40.20,22.80
2014-09-27 02:47,40.10,22.80
2014-09-27 02:48,40.20,22.80
2014-09-27 02:49,40.20,22.80
2014-09-27 02:50,40.20,22.80
2014-09-27 02:51,40.10,22.80
2014-09-27 02:52,40.10,22.80
2014-09-27 02:53,40.10,22.80
2014-09-27 02:54,40.20,22.80
2014-09-27 02:55,40.10,22.80
2014-09-27 02:56,40.10,22.80
2014-09-27 02:57,40.20,22.80
2014-09-27 02:58,40.10,22.80
2014-09-27 02:59,40.10,22.80
2014-09-27 03:00,40.10,22.80
2014-09-27 03:01,40.10,22.80
2014-09-27 03:02,40.10,22.80
2014-09-27 03:03,40.10,22.80
2014-09-27 03:04,40.00,22.80
2014-09-27 03:05,40.00,22.80
2014-09-27 03:06,40.10,22.80
2014-09-27 03:07,40.10,22.80
2014-09-27 03:08,40.10,22.80
2014-09-27 03:09,40.00,22.80
2014-09-27 03:10,40.00,22.80
2014-09-27 03:11,40.10,22.80
2014-09-27 03:12,40.00,22.80
2014-09-27 03:13,40.00,22.80
2014-09-27 03:14,40.00,22.80
2014-09-27 03:15,40.00,22.80
2014-09-27 03:16,40.00,22.80
2014-09-27 03:17,40.00,22.80
2014-09-27 03:18,40.00,22.80
2014-09-27 03:19,40.00,22.80
2014-09-27 03:20,40.00,22.80
2014-09-27 03:21,40.00,22.80
2014-09-27 03:22,40.00,22.80
2014-09-27 03:23,40.00,22.80
2014-09-27 03:24,40.00,22.80
2014-09-27 03:25,40.00,22.80
2014-09-27 03:26,40.00,22.80
2014-09-27 03:27,39.90,22.80
2014-09-27 03:28,40.00,22.80
2014-09-27 03:29,40.00,22.80
2014-09-27 03:30,39.90,22.80
2014-09-27 03:31,40.00,22.80
2014-09-27 03:32,39.90,22.80
2014-09-27 03:33,39.90,22.80
2014-09-27 03:34,39.90,22.80
2014-09-27 03:35,39.90,22.80
2014-09-27 03:36,39.90,22.80
2014-09-27 03:37,39.90,22.80
2014-09-27 03:38,39.80,22.80
2014-09-27 03:39,39.80,22.80
2014-09-27 03:40,39.80,22.80
2014-09-27 03:41,39.80,22.80
2014-09-27 03:42,39.80,22.80
2014-09-27 03:43,39.80,22.80
2014-09-27 03:44,39.70,22.80
2014-09-27 03:45,39.70,22.80
2014-09-27 03:46,39.80,22.80
2014-09-27 03:47,39.80,22.80
2014-09-27 03:48,39.70,22.80
2014-09-27 03:49,39.70,22.80
2014-09-27 03:50,39.80,22.80
2014-09-27 03:51,39.80,22.80
2014-09-27 03:52,39.70,22.80
2014-09-27 03:53,39.80,22.80
2014-09-27 03:54,39.80,22.80
2014-09-27 03:55,39.90,22.90
2014-09-27 03:56,39.80,22.80
2014-09-27 03:57,39.80,22.80
2014-09-27 03:58,39.80,22.80
2014-09-27 03:59,39.70,22.80
2014-09-27 04:00,39.70,22.80
2014-09-27 04:01,39.70,22.80
2014-09-27 04:02,39.70,22.80
2014-09-27 04:03,39.70,22.80
2014-09-27 04:04,39.70,22.80
2014-09-27 04:05,39.60,22.80
2014-09-27 04:06,39.70,22.80
2014-09-27 04:07,39.70,22.80
2014-09-27 04:08,39.60,22.80
2014-09-27 04:09,39.60,22.80
2014-09-27 04:10,39.60,22.90
2014-09-27 04:11,39.50,22.80
2014-09-27 04:12,39.50,22.80
2014-09-27 04:13,39.50,22.80
2014-09-27 04:14,39.60,22.80
2014-09-27 04:15,39.60,22.80
2014-09-27 04:16,39.60,22.80
2014-09-27 04:17,39.50,22.80
2014-09-27 04:18,39.50,22.80
2014-09-27 04:19,39.60,22.80
2014-09-27 04:20,39.50,22.80
2014-09-27 04:21,39.50,22.80
2014-09-27 04:22,39.50,22.80
2014-09-27 04:23,39.50,22.80
2014-09-27 04:24,39.50,22.80
2014-09-27 04:25,39.50,22.80
2014-09-27 04:26,39.50,22.80
2014-09-27 04:27,39.60,22.80
2014-09-27 04:28,39.50,22.80
2014-09-27 04:29,39.50,22.80
2014-09-27 04:30,39.60,22.80
2014-09-27 04:31,39.60,22.80
2014-09-27 04:32,39.60,22.80
2014-09-27 04:33,39.60,22.80
2014-09-27 04:34,39.50,22.80
2014-09-27 04:35,39.50,22.80
2014-09-27 04:36,39.50,22.80
2014-09-27 04:37,39.60,22.80
2014-09-27 04:38,39.60,22.80
2014-09-27 04:39,39.50,22.80
2014-09-27 04:40,39.50,22.80
2014-09-27 04:41,39.60,22.80
2014-09-27 04:43,39.60,22.80
2014-09-27 04:44,39.60,22.80
2014-09-27 04:45,39.60,22.80
2014-09-27 04:46,39.60,22.80
2014-09-27 04:47,39.60,22.80
2014-09-27 04:48,39.60,22.80
2014-09-27 04:49,39.60,22.80
2014-09-27 04:50,39.70,22.80
2014-09-27 04:51,39.70,22.80
2014-09-27 04:52,39.70,22.80
2014-09-27 04:53,39.70,22.80
2014-09-27 04:54,39.70,22.80
2014-09-27 04:55,39.70,22.80
2014-09-27 04:56,39.70,22.80
2014-09-27 04:57,39.70,22.80
2014-09-27 04:58,39.70,22.80
2014-09-27 04:59,39.60,22.80
2014-09-27 05:00,39.60,22.80
2014-09-27 05:01,39.70,22.80
2014-09-27 05:02,39.70,22.80
2014-09-27 05:03,39.70,22.80
2014-09-27 05:04,39.70,22.80
2014-09-27 05:05,39.80,22.80
2014-09-27 05:06,39.80,22.70
2014-09-27 05:07,39.80,22.80
2014-09-27 05:08,39.80,22.80
2014-09-27 05:09,39.80,22.80
2014-09-27 05:10,39.90,22.70
2014-09-27 05:11,39.90,22.80
2014-09-27 05:12,39.90,22.70
2014-09-27 05:13,40.00,22.70
2014-09-27 05:14,40.00,22.70
2014-09-27 05:15,40.00,22.70
2014-09-27 05:16,40.00,22.70
2014-09-27 05:17,40.00,22.70
2014-09-27 05:18,40.00,22.70
2014-09-27 05:19,40.00,22.70
2014-09-27 05:20,40.00,22.70
2014-09-27 05:21,40.00,22.70
2014-09-27 05:22,40.00,22.70
2014-09-27 05:23,40.00,22.70
2014-09-27 05:24,40.10,22.70
2014-09-27 05:25,40.00,22.70
2014-09-27 05:26,40.10,22.70
2014-09-27 05:27,40.10,22.80
2014-09-27 05:28,40.10,22.80
2014-09-27 05:29,40.10,22.70
2014-09-27 05:30,40.00,22.80
2014-09-27 05:31,40.00,22.80
2014-09-27 05:32,40.00,22.80
2014-09-27 05:33,40.10,22.80
2014-09-27 05:34,40.00,22.80
2014-09-27 05:35,40.00,22.80
2014-09-27 05:36,40.00,22.80
2014-09-27 05:37,40.00,22.80
2014-09-27 05:38,40.00,22.80
2014-09-27 05:39,40.00,22.80
2014-09-27 05:40,40.00,22.80
2014-09-27 05:41,40.10,22.80
2014-09-27 05:42,40.00,22.80
2014-09-27 05:43,40.00,22.80
2014-09-27 05:44,40.00,22.80
2014-09-27 05:45,40.00,22.80
2014-09-27 05:46,40.00,22.80
2014-09-27 05:47,40.00,22.80
2014-09-27 05:48,40.00,22.80
2014-09-27 05:49,40.00,22.80
2014-09-27 05:50,40.00,22.80
2014-09-27 05:51,40.00,22.80
2014-09-27 05:52,40.00,22.80
2014-09-27 05:53,40.00,22.80
2014-09-27 05:54,40.00,22.80
2014-09-27 05:55,40.00,22.80
2014-09-27 05:56,40.00,22.80
2014-09-27 05:57,40.00,22.80
2014-09-27 05:58,40.00,22.80
2014-09-27 05:59,40.00,22.80
2014-09-27 06:00,40.00,22.80
2014-09-27 06:01,39.90,22.80
2014-09-27 06:02,40.00,22.90
2014-09-27 06:03,40.00,22.90
2014-09-27 06:04,40.00,22.90
2014-09-27 06:05,40.00,22.90
2014-09-27 06:06,40.00,22.90
2014-09-27 06:07,39.90,22.80
2014-09-27 06:08,40.00,22.90
2014-09-27 06:09,40.00,22.90
2014-09-27 06:10,40.00,22.90
2014-09-27 06:11,40.00,22.90
2014-09-27 06:12,40.00,22.90
2014-09-27 06:13,40.00,22.90
2014-09-27 06:14,40.00,22.90
2014-09-27 06:15,40.00,22.90
2014-09-27 06:16,40.00,23.00
2014-09-27 06:17,40.00,23.00
2014-09-27 06:18,40.00,22.90
2014-09-27 06:19,40.00,22.90
2014-09-27 06:20,40.00,22.90
2014-09-27 06:21,40.10,22.90
2014-09-27 06:22,40.10,22.90
2014-09-27 06:23,40.10,22.90
2014-09-27 06:24,40.10,22.90
2014-09-27 06:25,40.10,22.90
2014-09-27 06:26,40.10,22.90
2014-09-27 06:27,40.10,22.90
2014-09-27 06:28,40.10,22.90
2014-09-27 06:29,40.20,22.90
2014-09-27 06:30,40.20,22.90
2014-09-27 06:31,40.20,22.90
2014-09-27 06:32,40.30,22.90
2014-09-27 06:33,40.30,23.00
2014-09-27 06:34,40.40,22.90
2014-09-27 06:35,40.30,22.90
2014-09-27 06:36,40.20,23.00
2014-09-27 06:37,40.20,23.00
